Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
108,6213.54,4629.50,10.50,0,15,0.04,NLOS,118.53,-12.09,-86.22,-58.44,4.28,26.93,0,11,-91.05,14,-100.94,12,-107.50,9,-111.21,8,-115.02,16,-118.37
109,6221.02,4629.50,10.50,0,15,0.04,NLOS,118.37,-12.09,-86.06,-58.27,4.67,26.93,0,11,-91.31,14,-100.83,12,-107.57,9,-111.26,8,-115.12,16,-118.35
110,6228.50,4629.50,10.50,0,11,0.04,NLOS,119.04,-8.32,-90.50,-62.72,11.40,26.93,1,15,-105.59,8,-107.08,14,-110.76,12,-112.97,16,-116.14,3,-116.49
111,6235.98,4629.50,10.50,0,11,0.04,NLOS,119.30,-8.32,-90.76,-62.98,11.10,26.93,0,15,-105.43,8,-107.18,14,-110.66,12,-113.04,16,-116.12,3,-116.54
112,6243.46,4629.50,10.50,0,11,0.04,NLOS,119.56,-8.32,-91.02,-63.24,10.79,26.93,0,15,-105.27,8,-107.27,14,-110.55,12,-113.11,16,-116.10,3,-116.59
113,6250.94,4629.50,10.50,0,11,0.04,NLOS,119.81,-8.32,-91.27,-63.49,10.49,26.93,0,15,-105.11,8,-107.36,14,-110.45,12,-113.18,16,-116.08,3,-116.65
114,6258.42,4629.50,10.50,0,14,0.03,NLOS,121.30,-8.32,-92.76,-64.98,-0.70,26.93,1,15,-93.13,11,-102.00,10,-104.59,12,-106.15,7,-109.12,13,-114.08
115,6265.00,4628.60,10.50,3,14,0.03,NLOS,121.19,-8.32,-92.65,-64.86,-0.65,26.93,0,15,-93.02,11,-102.21,10,-104.62,12,-106.22,7,-109.19,13,-114.11
116,6265.00,4621.12,10.50,3,14,0.03,NLOS,120.98,-8.32,-92.43,-64.65,-0.25,26.93,0,15,-93.26,11,-102.18,10,-104.52,12,-106.33,7,-109.16,13,-114.18
117,6265.00,4613.64,10.50,3,14,0.03,NLOS,120.76,-8.32,-92.22,-64.44,0.14,26.93,0,15,-93.51,11,-102.16,10,-104.41,12,-106.45,7,-109.13,13,-114.25
118,6265.00,4606.16,10.50,3,15,0.04,NLOS,118.18,-13.35,-84.61,-56.83,12.94,26.93,1,14,-100.44,11,-101.47,13,-105.40,12,-110.57,10,-114.63,3,-115.47
