Step,UE_ID,x,y,direction,connected_bs,current_prx,sinr,speed,handover
4,7,4888.58,3400.00,0,91,-68.56,-4.49,21.26,0
4,8,4581.19,6200.00,0,102,-67.62,-6.31,43.49,0
4,9,1200.00,3536.81,1,2,-100.88,-33.89,32.84,0
4,10,3225.46,6200.00,2,101,-91.52,-20.43,41.89,1
4,11,4620.17,2000.00,2,30,-98.35,-28.22,43.16,1
4,12,7400.00,5694.90,1,104,-66.42,0.16,22.78,0
4,13,1800.00,5853.34,3,12,-104.67,-35.30,35.20,0
4,14,7200.00,4891.21,1,98,-88.04,-22.39,21.89,0
4,15,8359.44,5000.00,2,99,-55.77,8.71,57.73,0
4,16,4400.00,2237.76,3,85,-91.28,-18.14,38.94,0
4,17,3294.68,4400.00,0,25,-108.78,-53.95,22.72,1
4,18,7364.18,3000.00,0,87,-61.96,9.81,39.40,0
4,19,5087.42,6600.00,0,102,-82.90,-23.32,20.98,0
4,20,6210.65,7400.00,2,108,-65.70,1.11,45.44,1
4,21,5000.00,3956.28,1,91,-62.97,0.46,37.51,0
4,22,1295.31,5800.00,0,4,-117.24,-54.27,22.87,0
4,23,5920.28,2000.00,0,45,-97.74,-29.42,28.87,0
4,24,5400.00,6637.10,1,43,-117.78,-53.81,56.90,0
4,25,1000.00,6804.53,3,5,-104.95,-28.74,46.91,1
4,26,1501.33,5800.00,0,12,-104.01,-63.53,24.32,1
4,27,1800.00,2044.65,3,8,-111.03,-46.43,37.28,0
4,28,4600.87,6600.00,2,102,-79.06,-22.12,47.79,0
4,29,5420.89,6200.00,2,102,-71.76,2.53,42.99,0
4,30,1518.14,7800.00,0,105,-106.28,-39.44,28.35,1
4,31,1780.49,2000.00,2,83,-93.77,-24.07,52.68,0
4,32,7355.96,7400.00,0,109,-61.70,10.64,37.43,0
4,33,8849.97,2600.00,2,76,-106.15,-43.87,36.01,0
4,34,6958.80,4800.00,2,98,-63.47,-6.74,57.89,0
4,35,3600.00,7751.08,1,29,-120.82,-50.56,36.26,0
4,36,7461.21,5200.00,2,98,-61.89,7.05,33.31,0
4,37,3490.53,4200.00,0,90,-67.22,-18.46,21.73,0
4,38,2800.00,7980.62,3,22,-79.24,-21.85,52.65,0
4,39,1185.26,7000.00,2,6,-94.46,-16.78,51.54,0
4,40,1405.34,5200.00,2,94,-76.22,6.12,46.72,0
4,41,3102.39,3800.00,0,17,-108.81,-45.65,24.57,0
4,42,2269.99,7000.00,2,105,-67.56,-9.52,31.20,1
4,43,2435.82,4800.00,0,94,-78.33,-7.97,56.60,0
4,44,3600.00,7834.42,1,29,-122.50,-54.72,56.26,0
4,45,7462.17,6800.00,2,66,-101.48,-22.97,33.08,0
4,46,6832.37,7000.00,2,109,-70.70,-2.87,40.23,0
4,47,1400.00,6135.40,1,5,-109.57,-43.20,32.50,0
4,48,8600.00,4095.86,3,78,-92.82,-16.53,24.99,0
4,49,5000.00,7039.69,3,43,-106.17,-29.86,38.47,0
4,50,8200.00,7709.21,1,110,-88.24,-24.91,26.21,0
4,51,3211.66,7000.00,0,106,-68.41,1.09,50.80,0
4,52,3400.00,3573.75,1,90,-50.45,19.87,41.70,0
4,53,3400.00,4352.27,1,90,-59.56,-2.87,36.54,0
4,54,6600.00,3559.03,1,92,-41.65,23.22,38.17,0
4,55,3800.00,2359.81,1,23,-107.34,-39.08,38.35,0
4,56,2200.00,3841.02,3,89,-76.33,-19.51,38.15,0
4,57,3200.00,4510.17,3,95,-58.24,6.20,21.56,0
4,58,1000.00,2831.21,1,1,-94.18,-31.71,55.49,0
4,59,4600.00,5107.45,1,96,-70.77,-7.48,25.79,0
4,60,1200.00,6034.33,1,5,-111.27,-38.57,56.24,0
4,61,8650.88,4200.00,2,78,-108.62,-33.29,35.79,0
4,62,6000.00,5755.59,3,103,-70.12,-0.60,58.66,0
4,63,7200.00,7835.64,1,109,-90.82,-26.86,56.55,0
4,64,1000.00,2168.06,1,0,-101.18,-30.40,40.33,0
4,65,4200.00,5308.63,1,34,-90.58,-26.90,26.07,0
4,66,5400.00,7436.86,1,108,-79.84,-7.27,56.85,0
4,67,1800.00,2582.37,1,83,-43.14,39.81,43.77,0
4,68,5722.40,3400.00,0,47,-112.53,-42.06,29.38,1
4,69,8105.01,8000.00,0,74,-107.41,-29.39,25.20,0
4,70,7896.76,5800.00,2,104,-62.29,3.12,24.78,0
4,71,3000.00,5152.43,1,95,-53.15,3.87,36.58,0
4,72,5600.00,6650.24,3,108,-88.07,-20.11,35.94,0
4,73,5600.00,2094.86,3,86,-90.12,-24.64,25.23,0
4,74,2400.00,4307.52,1,89,-88.80,-30.64,25.80,0
4,75,3000.00,6390.87,1,20,-105.85,-48.86,45.81,0
4,76,6309.19,5800.00,2,103,-65.79,-15.02,21.79,0
4,77,8600.00,4762.83,1,99,-72.25,-7.07,39.08,0
4,78,5774.21,5200.00,0,97,-60.52,-0.94,41.81,0
4,79,8800.00,3102.36,3,76,-99.75,-36.00,23.43,0
4,80,5200.00,4932.20,1,97,-71.94,-0.77,31.73,0
4,81,4600.00,6086.79,3,102,-83.40,-21.66,27.17,0
4,82,7058.62,7200.00,2,109,-69.22,2.78,33.93,0
4,83,8797.28,6000.00,0,80,-117.64,-53.72,47.35,0
4,84,5691.01,6000.00,0,50,-90.03,-30.95,21.84,0
4,85,7200.00,7233.94,3,109,-55.75,8.68,39.85,0
4,86,6311.68,8000.00,0,59,-108.12,-39.18,26.80,0
4,87,6026.29,2600.00,0,86,-79.55,-19.56,54.31,0
4,88,7000.00,6556.92,3,65,-124.02,-53.15,58.34,0
4,89,4345.93,2000.00,0,30,-95.31,-33.72,35.02,0
4,90,7400.00,7964.52,1,67,-91.45,-28.96,39.48,0
4,91,6840.40,4800.00,0,98,-66.17,-1.71,57.70,0
4,92,4516.57,8000.00,2,37,-118.99,-72.86,20.02,0
4,93,3218.84,5200.00,2,95,-55.92,5.35,43.48,0
4,94,7000.00,6953.06,3,109,-70.58,-14.04,59.26,0
4,95,4327.89,3000.00,0,85,-56.67,9.55,30.69,0
4,96,2800.00,7274.19,3,106,-49.69,16.34,30.19,0
4,97,2354.03,3000.00,0,83,-59.64,-0.39,36.97,0
4,98,2356.58,4600.00,0,11,-112.62,-35.72,37.58,0
4,99,8775.91,2200.00,2,75,-92.52,-33.98,53.78,0
5,0,1599.59,8000.00,0,7,-115.28,-45.00,39.92,0
5,1,2600.00,5466.27,1,19,-88.17,-39.54,53.25,0
5,2,7200.00,4850.14,1,98,-66.70,-11.98,50.03,1
5,3,6400.00,3054.64,1,87,-67.20,2.01,50.93,0
5,4,8473.49,4600.00,0,99,-82.19,-24.77,54.70,0
5,5,8162.88,3400.00,0,69,-109.58,-40.55,32.58,0
5,6,4000.00,3040.18,1,85,-70.62,-5.28,48.04,0
5,7,4906.30,3400.00,0,91,-76.04,-15.92,21.26,0
5,8,4600.00,6217.43,1,102,-71.46,-16.03,43.49,0
5,9,1200.00,3564.18,1,2,-82.82,-4.94,32.84,0
5,10,3200.00,6209.45,1,101,-85.84,-31.36,41.89,0
5,11,4584.20,2000.00,2,38,-101.80,-44.60,43.16,1
5,12,7400.00,5713.88,1,104,-71.75,-12.23,22.78,0
5,13,1800.00,5824.01,3,12,-102.63,-33.46,35.20,0
5,14,7200.00,4909.46,1,98,-72.52,-9.56,21.89,0
5,15,8311.33,5000.00,2,99,-50.68,15.09,57.73,0
5,16,4400.00,2205.31,3,85,-103.43,-33.14,38.94,0
5,17,3313.62,4400.00,0,25,-106.14,-47.94,22.72,0
5,18,7397.01,3000.00,0,87,-84.07,-13.31,39.40,0
5,19,5104.90,6600.00,0,102,-70.92,-12.81,20.98,0
5,20,6200.00,7372.78,3,108,-77.41,-6.05,45.44,0
5,21,5000.00,3987.54,1,91,-73.21,-8.34,37.51,0
5,22,1314.37,5800.00,0,4,-114.73,-47.36,22.87,0
5,23,5944.34,2000.00,0,45,-102.59,-43.86,28.87,0
5,24,5400.00,6684.52,1,50,-114.79,-52.63,56.90,1
5,25,1000.00,6834.56,1,6,-104.91,-29.97,46.91,1
5,26,1521.60,5800.00,0,12,-110.05,-56.15,24.32,0
5,27,1800.00,2013.58,3,0,-94.96,-22.91,37.28,1
5,28,4638.96,6600.00,0,102,-55.52,3.60,47.79,0
5,29,5414.93,6200.00,0,102,-74.25,-8.78,42.99,0
5,30,1541.76,7800.00,0,105,-105.15,-31.70,28.35,0
5,31,1736.59,2000.00,2,83,-68.71,-1.17,52.68,0
5,32,7387.15,7400.00,0,109,-80.23,-10.37,37.43,0
5,33,8819.97,2600.00,2,88,-88.85,-14.05,36.01,1
5,34,6910.56,4800.00,2,98,-64.21,3.81,57.89,0
5,35,3600.00,7781.30,1,29,-112.52,-47.87,36.26,0
5,36,7433.46,5200.00,2,98,-72.99,-2.46,33.31,0
5,37,3508.64,4200.00,0,90,-67.70,-3.17,21.73,0
5,38,2800.00,7936.75,3,22,-90.70,-16.44,52.65,0
5,39,1142.31,7000.00,2,6,-81.27,-10.76,51.54,0
5,40,1433.59,5200.00,0,94,-63.16,11.29,46.72,0
5,41,3122.87,3800.00,0,90,-82.80,-16.10,24.57,1
5,42,2243.99,7000.00,2,105,-66.91,-3.23,31.20,0
5,43,2482.99,4800.00,0,94,-67.03,-2.30,56.60,0
5,44,3600.00,7881.30,1,29,-112.63,-49.60,56.26,0
5,45,7434.60,6800.00,2,66,-105.58,-47.40,33.08,0
5,46,6801.16,7000.00,0,109,-73.85,-1.44,40.23,0
5,47,1400.00,6162.48,1,5,-94.43,-33.47,32.50,0
5,48,8600.00,4075.03,3,78,-93.88,-30.36,24.99,0
5,49,5000.00,7007.63,3,43,-95.14,-32.77,38.47,0
5,50,8200.00,7731.05,1,110,-94.48,-25.26,26.21,0
5,51,3253.99,7000.00,0,106,-64.28,9.17,50.80,0
5,52,3391.50,3600.00,2,90,-64.46,5.61,41.70,0
5,53,3400.00,4382.72,1,90,-57.35,-8.48,36.54,0
5,54,6600.00,3590.84,1,92,-69.27,-2.40,38.17,0
5,55,3800.00,2391.77,1,23,-101.93,-41.76,38.35,0
5,56,2200.00,3809.23,3,89,-92.02,-33.91,38.15,0
5,57,3200.00,4492.21,3,95,-57.78,10.74,21.56,0
5,58,1000.00,2877.45,1,1,-93.95,-26.09,55.49,0
5,59,4600.00,5128.94,1,96,-74.56,-7.25,25.79,0
5,60,1200.00,6081.20,1,5,-102.94,-30.83,56.24,0
5,61,8621.06,4200.00,2,78,-108.22,-33.07,35.79,0
5,62,6000.00,5706.71,3,103,-82.80,-25.07,58.66,0
5,63,7200.00,7882.77,1,109,-77.53,-11.37,56.55,0
5,64,1001.67,2200.00,0,0,-104.49,-39.72,40.33,0
5,65,4200.00,5330.36,1,34,-91.26,-28.70,26.07,0
5,66,5400.00,7484.23,1,108,-69.99,-6.18,56.85,0
5,67,1781.15,2600.00,2,83,-68.41,2.79,43.77,0
5,68,5746.88,3400.00,0,47,-117.52,-54.93,29.38,0
5,69,8126.02,8000.00,0,74,-111.35,-43.34,25.20,0
5,70,7876.11,5800.00,2,104,-79.72,-12.89,24.78,0
5,71,3000.00,5182.92,1,95,-63.20,2.79,36.58,0
5,72,5600.00,6620.29,3,108,-87.88,-19.00,35.94,0
5,73,5600.00,2073.83,3,86,-86.46,-11.84,25.23,0
5,74,2400.00,4329.02,1,89,-84.31,-19.33,25.80,0
5,75,2970.95,6400.00,2,20,-91.44,-24.32,45.81,0
5,76,6291.03,5800.00,2,103,-72.48,-18.50,21.79,0
5,77,8600.00,4795.40,1,99,-76.54,-11.94,39.08,0
5,78,5800.00,5209.05,1,97,-75.27,-14.09,41.81,0
5,79,8800.00,3082.84,3,76,-101.53,-36.19,23.43,0
5,80,5200.00,4958.64,1,97,-69.06,-3.36,31.73,0
5,81,4600.00,6064.15,3,102,-58.21,2.66,27.17,0
5,82,7030.35,7200.00,2,109,-61.33,-0.75,33.93,0
5,83,8763.26,6000.00,2,80,-98.00,-35.19,47.35,0
5,84,5709.21,6000.00,0,50,-88.53,-29.21,21.84,0
5,85,7200.00,7200.73,3,109,-71.94,-4.77,39.85,0
5,86,6334.02,8000.00,0,59,-116.97,-49.48,26.80,0
5,87,6071.55,2600.00,0,86,-87.34,-26.58,54.31,0
5,88,7000.00,6508.30,3,65,-105.62,-43.80,58.34,0
5,89,4375.12,2000.00,0,30,-93.05,-24.58,35.02,0
5,90,7400.00,7997.42,1,67,-106.12,-40.64,39.48,0
5,91,6888.48,4800.00,0,98,-54.15,13.32,57.70,0
5,92,4499.88,8000.00,2,37,-121.61,-67.43,20.02,0
5,93,3182.61,5200.00,2,95,-71.54,-14.57,43.48,0
5,94,7000.00,6903.68,3,109,-66.20,2.46,59.26,0
5,95,4353.47,3000.00,0,85,-77.97,-8.04,30.69,0
5,96,2800.00,7249.03,3,106,-62.17,0.24,30.19,0
5,97,2384.83,3000.00,0,83,-59.83,0.05,36.97,0
5,98,2387.89,4600.00,0,11,-107.89,-35.50,37.58,0
5,99,8731.09,2200.00,2,75,-92.14,-30.08,53.78,0
6,0,1632.86,8000.00,0,7,-96.55,-23.83,39.92,0
6,1,2600.00,5510.65,1,19,-95.45,-37.65,53.25,0
6,2,7200.00,4891.82,1,98,-82.19,-29.20,50.03,0
6,3,6400.00,3097.08,1,87,-66.26,-9.32,50.93,0
6,4,8519.07,4600.00,0,99,-96.16,-21.58,54.70,0
6,5,8190.03,3400.00,0,69,-103.23,-41.30,32.58,0
6,6,4000.00,3080.21,1,85,-72.59,-4.91,48.04,0
6,7,4924.01,3400.00,0,91,-84.63,-19.23,21.26,0
6,8,4600.00,6253.66,1,102,-44.70,11.32,43.49,0
6,9,1200.00,3591.54,1,2,-97.94,-27.44,32.84,0
6,10,3200.00,6244.36,1,101,-62.55,-14.53,41.89,0
6,11,4548.23,2000.00,2,38,-102.80,-45.86,43.16,0
6,12,7400.00,5732.86,1,104,-75.08,-3.32,22.78,0
6,13,1805.32,5800.00,0,12,-93.04,-40.72,35.20,0
6,14,7200.00,4927.70,1,98,-49.17,7.69,21.89,0
6,15,8263.21,5000.00,2,99,-63.17,11.02,57.73,0
6,16,4400.00,2227.14,1,85,-66.70,4.19,38.94,0
6,17,3332.55,4400.00,0,25,-114.84,-52.27,22.72,0
6,18,7429.85,3000.00,0,87,-68.27,-18.56,39.40,0
6,19,5122.38,6600.00,0,102,-81.16,-29.81,20.98,0
6,20,6200.00,7334.91,3,108,-94.37,-25.76,45.44,0
6,21,5000.00,3981.21,3,91,-67.44,-5.74,37.51,0
6,22,1333.44,5800.00,0,4,-118.68,-43.73,22.87,0
6,23,5968.39,2000.00,0,45,-94.19,-29.98,28.87,0
6,24,5400.00,6731.94,1,108,-94.15,-23.25,56.90,1
6,25,1000.00,6873.65,1,6,-99.63,-24.54,46.91,0
6,26,1541.86,5800.00,0,12,-99.75,-38.36,24.32,0
6,27,1800.00,2017.49,1,8,-121.45,-43.60,37.28,1
6,28,4678.78,6600.00,0,102,-76.39,-17.64,47.79,0
6,29,5450.75,6200.00,0,102,-74.83,-3.05,42.99,0
6,30,1565.39,7800.00,0,7,-90.09,-19.10,28.35,1
6,31,1692.69,2000.00,2,83,-96.71,-20.19,52.68,0
6,32,7418.34,7400.00,0,109,-96.40,-25.40,37.43,0
6,33,8800.00,2589.96,3,88,-71.85,0.78,36.01,0
6,34,6862.32,4800.00,2,98,-76.18,-13.35,57.89,0
6,35,3600.00,7788.49,3,29,-103.41,-31.91,36.26,0
6,36,7405.70,5200.00,2,98,-65.64,8.67,33.31,0
6,37,3526.74,4200.00,0,90,-66.40,-0.75,21.73,0
6,38,2800.00,7892.87,3,22,-84.50,-12.68,52.65,0
6,39,1099.36,7000.00,2,6,-84.43,-22.54,51.54,0
6,40,1472.52,5200.00,0,94,-71.49,-3.15,46.72,0
6,41,3143.35,3800.00,0,90,-79.95,-12.96,24.57,0
6,42,2217.99,7000.00,2,105,-72.93,-9.32,31.20,0
6,43,2530.15,4800.00,0,94,-64.32,-4.25,56.60,0
6,44,3600.00,7928.19,1,29,-111.69,-36.14,56.26,0
6,45,7407.04,6800.00,2,66,-98.22,-37.10,33.08,0
6,46,6834.69,7000.00,0,109,-78.44,-9.83,40.23,0
6,47,1400.00,6189.56,1,5,-100.54,-38.71,32.50,0
6,48,8600.00,4054.20,3,77,-100.29,-37.05,24.99,1
6,49,5024.43,7000.00,0,43,-101.15,-38.41,38.47,0
6,50,8200.00,7752.90,1,74,-92.24,-16.15,26.21,1
6,51,3296.32,7000.00,0,106,-61.20,-1.60,50.80,0
6,52,3356.76,3600.00,2,90,-69.28,0.19,41.70,0
6,53,3386.82,4400.00,2,90,-100.71,-33.00,36.54,0
6,54,6600.00,3622.64,1,92,-87.98,-9.64,38.17,0
6,55,3823.74,2400.00,0,23,-116.84,-65.54,38.35,0
6,56,2200.00,3822.57,1,89,-76.35,-16.29,38.15,0
6,57,3200.00,4474.24,3,95,-60.07,7.75,21.56,0
6,58,1000.00,2923.69,1,1,-84.01,-12.92,55.49,0
6,59,4600.00,5150.43,1,96,-67.50,-0.78,25.79,0
6,60,1200.00,6128.06,1,5,-113.73,-42.82,56.24,0
6,61,8591.23,4200.00,2,78,-100.81,-31.31,35.79,0
6,62,6000.00,5657.83,3,103,-92.35,-30.23,58.66,0
6,63,7200.00,7929.90,1,109,-70.54,0.09,56.55,0
6,64,1035.28,2200.00,0,0,-105.19,-34.99,40.33,0
6,65,4200.00,5352.09,1,34,-90.94,-34.29,26.07,0
6,66,5400.00,7531.60,1,108,-77.72,-10.48,56.85,0
6,67,1744.68,2600.00,2,83,-74.10,-7.84,43.77,0
6,68,5771.35,3400.00,0,47,-106.49,-46.36,29.38,0
6,69,8147.02,8000.00,0,74,-105.49,-34.50,25.20,0
6,70,7855.47,5800.00,2,72,-82.63,-20.29,24.78,1
6,71,2986.59,5200.00,2,95,-60.07,4.96,36.58,0
6,72,5590.34,6600.00,2,108,-76.39,-9.23,35.94,0
6,73,5600.00,2052.80,3,86,-93.00,-31.69,25.23,0
6,74,2400.00,4350.52,1,89,-107.50,-43.28,25.80,0
6,75,2932.78,6400.00,2,100,-62.09,4.18,45.81,1
6,76,6272.87,5800.00,2,103,-68.51,-3.42,21.79,0
6,77,8572.03,4800.00,2,99,-68.44,8.90,39.08,0
6,78,5800.00,5243.89,1,97,-68.61,-11.05,41.81,0
6,79,8800.00,3063.31,3,76,-86.09,-20.70,23.43,0
6,80,5200.00,4985.08,1,97,-67.01,-7.42,31.73,0
6,81,4600.00,6041.51,3,102,-71.90,-2.28,27.17,0
6,82,7002.07,7200.00,2,109,-79.57,-15.24,33.93,0
6,83,8723.81,6000.00,2,80,-103.08,-46.32,47.35,0
6,84,5727.41,6000.00,0,50,-81.13,-17.57,21.84,0
6,85,7200.00,7232.48,1,66,-68.55,-6.75,39.85,1
6,86,6356.36,8000.00,0,59,-113.28,-50.16,26.80,0
6,87,6116.81,2600.00,0,86,-78.63,-8.53,54.31,0
6,88,7000.00,6459.68,3,65,-101.71,-36.43,58.34,0
6,89,4395.69,2000.00,2,30,-78.49,-19.17,35.02,0
6,90,7369.67,8000.00,2,67,-103.04,-35.11,39.48,0
6,91,6936.56,4800.00,0,98,-51.62,11.44,57.70,0
6,92,4483.19,8000.00,2,37,-111.92,-45.86,20.02,0
6,93,3146.37,5200.00,2,95,-58.08,10.64,43.48,0
6,94,7000.00,6854.29,3,109,-73.95,-13.34,59.26,0
6,95,4379.05,3000.00,0,85,-79.89,-2.90,30.69,0
6,96,2800.00,7223.87,3,106,-64.82,3.67,30.19,0
6,97,2415.64,3000.00,0,83,-73.39,-10.22,36.97,0
6,98,2400.00,4580.79,3,11,-103.73,-32.35,37.58,0
6,99,8686.27,2200.00,2,75,-100.78,-25.13,53.78,0
7,0,1666.12,8000.00,0,7,-100.55,-23.73,39.92,0
7,1,2600.00,5555.03,1,19,-94.13,-37.64,53.25,0
7,2,7200.00,4933.51,1,98,-75.52,-3.75,50.03,0
7,3,6400.00,3139.52,1,87,-74.38,-18.72,50.93,0
7,4,8564.65,4600.00,0,99,-77.01,-6.67,54.70,0
7,5,8182.82,3400.00,2,69,-124.70,-68.77,32.58,0
7,6,4000.00,3120.24,1,85,-83.77,-12.24,48.04,0
7,7,4941.73,3400.00,0,91,-84.17,-18.57,21.26,0
7,8,4600.00,6289.90,1,102,-32.50,33.86,43.49,0
7,9,1200.00,3581.10,3,2,-90.12,-13.59,32.84,0
7,10,3200.00,6279.27,1,101,-61.03,1.69,41.89,0
7,11,4512.27,2000.00,2,30,-109.17,-57.37,43.16,1
7,12,7400.00,5751.84,1,104,-65.00,-7.94,22.78,0
7,13,1834.66,5800.00,0,12,-90.38,-39.57,35.20,0
7,14,7200.00,4945.94,1,98,-54.06,10.00,21.89,0
7,15,8215.10,5000.00,2,99,-59.42,7.64,57.73,0
7,16,4400.00,2259.58,1,85,-73.96,-2.90,38.94,0
7,17,3351.49,4400.00,0,25,-114.49,-58.68,22.72,0
7,18,7462.68,3000.00,0,87,-83.17,-10.29,39.40,0
7,19,5139.86,6600.00,0,102,-80.37,-19.17,20.98,0
7,20,6200.00,7297.04,3,108,-65.11,-5.43,45.44,0
7,21,5000.00,3949.95,3,91,-74.38,-6.34,37.51,0
7,22,1352.50,5800.00,0,5,-115.23,-40.70,22.87,1
7,23,5992.45,2000.00,0,45,-82.05,-6.86,28.87,0
7,24,5400.00,6779.36,1,108,-86.88,-39.40,56.90,0
7,25,1000.00,6912.75,1,6,-104.41,-22.97,46.91,0
7,26,1562.13,5800.00,0,12,-104.05,-42.15,24.32,0
7,27,1800.00,2048.56,1,0,-103.41,-39.05,37.28,1
7,28,4718.61,6600.00,0,102,-67.75,-1.13,47.79,0
7,29,5486.57,6200.00,0,102,-73.94,-10.53,42.99,0
7,30,1589.02,7800.00,0,105,-75.31,-3.70,28.35,1
7,31,1648.78,2000.00,2,83,-74.27,-0.03,52.68,0
7,32,7449.53,7400.00,0,109,-92.11,-18.64,37.43,0
7,33,8800.00,2559.96,3,88,-74.78,-6.45,36.01,0
7,34,6814.08,4800.00,2,98,-71.52,-17.60,57.89,0
7,35,3600.00,7758.27,3,29,-105.76,-45.21,36.26,0
7,36,7400.00,5222.06,1,98,-80.81,-26.25,33.31,0
7,37,3544.85,4200.00,0,25,-75.28,-13.57,21.73,1
7,38,2800.00,7849.00,3,22,-89.40,-11.12,52.65,0
7,39,1056.42,7000.00,2,6,-106.25,-42.20,51.54,0
7,40,1511.45,5200.00,0,94,-70.18,-6.80,46.72,0
7,41,3163.83,3800.00,0,90,-72.53,-2.53,24.57,0
7,42,2200.00,7008.01,1,105,-65.59,-0.21,31.20,0
7,43,2577.32,4800.00,0,94,-65.40,8.50,56.60,0
7,44,3600.00,7975.07,1,29,-121.42,-58.91,56.26,0
7,45,7400.00,6779.47,3,66,-97.27,-28.41,33.08,0
7,46,6868.21,7000.00,0,109,-83.54,-23.93,40.23,0
7,47,1416.64,6200.00,0,5,-92.80,-20.12,32.50,0
7,48,8600.00,4033.37,3,77,-93.76,-20.66,24.99,0
7,49,5056.49,7000.00,0,43,-118.31,-66.49,38.47,0
7,50,8200.00,7774.74,1,110,-83.68,-12.11,26.21,1
7,51,3338.65,7000.00,0,106,-72.52,-7.19,50.80,0
7,52,3322.01,3600.00,2,90,-57.85,-4.81,41.70,0
7,53,3356.37,4400.00,2,90,-72.78,-11.76,36.54,0
7,54,6600.00,3654.45,1,92,-83.37,-10.27,38.17,0
7,55,3855.70,2400.00,0,31,-108.25,-46.99,38.35,1
7,56,2200.00,3854.36,1,89,-75.09,-9.12,38.15,0
7,57,3200.00,4456.28,3,95,-59.55,6.15,21.56,0
7,58,1000.00,2969.94,1,1,-96.43,-36.92,55.49,0
7,59,4600.00,5171.93,1,96,-69.49,-9.53,25.79,0
7,60,1200.00,6174.93,1,5,-107.50,-44.05,56.24,0
7,61,8561.41,4200.00,2,70,-94.39,-17.32,35.79,1
7,62,6000.00,5608.95,3,103,-97.20,-24.62,58.66,0
7,63,7200.00,7977.03,1,109,-55.19,9.75,56.55,0
7,64,1068.90,2200.00,0,0,-111.53,-49.26,40.33,0
7,65,4200.00,5373.81,1,96,-74.16,-24.96,26.07,1
7,66,5400.00,7578.97,1,108,-83.86,-21.07,56.85,0
7,67,1708.20,2600.00,2,83,-83.04,-19.90,43.77,0
7,68,5795.83,3400.00,0,46,-116.53,-56.02,29.38,1
7,69,8168.02,8000.00,0,74,-114.01,-39.30,25.20,0
7,70,7834.82,5800.00,2,72,-77.72,-19.29,24.78,0
7,71,2956.11,5200.00,2,95,-45.96,21.31,36.58,0
7,72,5560.39,6600.00,2,108,-76.91,-17.42,35.94,0
7,73,5600.00,2031.77,3,86,-67.06,2.01,25.23,0
7,74,2400.00,4372.03,1,89,-105.76,-33.82,25.80,0
7,75,2894.60,6400.00,2,100,-76.39,-5.30,45.81,0
7,76,6254.71,5800.00,2,103,-48.96,15.68,21.79,0
7,77,8539.47,4800.00,2,99,-72.84,-6.08,39.08,0
7,78,5800.00,5278.73,1,97,-35.99,20.83,41.81,0
7,79,8800.00,3043.78,3,76,-101.72,-33.34,23.43,0
7,80,5200.00,5011.52,1,97,-69.82,-3.45,31.73,0
7,81,4600.00,6018.87,3,102,-66.81,-12.82,27.17,0
7,82,7000.00,7226.21,1,109,-66.17,-5.92,33.93,0
7,83,8684.35,6000.00,2,80,-109.98,-49.05,47.35,0
7,84,5745.61,6000.00,0,50,-80.09,-23.19,21.84,0
7,85,7200.00,7265.69,1,109,-69.41,-6.07,39.85,1
7,86,6378.69,8000.00,0,59,-125.91,-56.32,26.80,0
7,87,6162.07,2600.00,0,86,-71.57,1.80,54.31,0
7,88,7000.00,6411.07,3,65,-108.06,-46.41,58.34,0
7,89,4366.51,2000.00,2,30,-83.00,-39.00,35.02,0
7,90,7336.77,8000.00,2,67,-85.79,-15.41,39.48,0
7,91,6984.64,4800.00,0,98,-36.77,24.84,57.70,0
7,92,4466.50,8000.00,2,37,-106.54,-37.32,20.02,0
7,93,3110.14,5200.00,2,95,-51.04,11.50,43.48,0
7,94,7000.00,6804.90,3,109,-60.20,5.04,59.26,0
7,95,4395.37,3000.00,2,85,-78.57,-16.80,30.69,0
7,96,2798.71,7200.00,2,21,-93.18,-21.04,30.19,1
7,97,2446.44,3000.00,0,83,-85.44,-26.25,36.97,0
7,98,2400.00,4549.47,3,11,-105.89,-38.26,37.58,0
7,99,8641.45,2200.00,2,75,-101.45,-39.84,53.78,0
8,0,1699.39,8000.00,0,7,-112.19,-42.61,39.92,0
8,1,2600.00,5599.41,1,100,-86.37,-27.96,53.25,1
8,2,7200.00,4975.20,1,98,-60.43,10.75,50.03,0
8,3,6400.00,3181.96,1,87,-92.44,-28.64,50.93,0
8,4,8600.00,4589.77,3,78,-87.80,-20.53,54.70,1
8,5,8155.68,3400.00,2,69,-106.54,-44.68,32.58,0
8,6,4000.00,3160.27,1,85,-70.75,0.32,48.04,0
8,7,4959.44,3400.00,0,39,-82.63,-13.94,21.26,1
8,8,4600.00,6326.14,1,102,-52.37,18.26,43.49,0
8,9,1200.00,3553.73,3,2,-102.06,-35.50,32.84,0
8,10,3200.00,6314.18,1,101,-67.42,-5.58,41.89,0
8,11,4476.30,2000.00,2,30,-109.62,-43.75,43.16,0
8,12,7400.00,5770.82,1,104,-69.06,-1.36,22.78,0
8,13,1863.99,5800.00,0,12,-93.91,-29.38,35.20,0
8,14,7200.00,4964.18,1,98,-58.32,7.79,21.89,0
8,15,8233.01,5000.00,0,99,-51.53,11.92,57.73,0
8,16,4400.00,2292.03,1,85,-75.23,-1.09,38.94,0
8,17,3370.42,4400.00,0,25,-100.09,-42.03,22.72,0
8,18,7495.52,3000.00,0,87,-69.65,-0.62,39.40,0
