Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp,ue1_x,ue1_y,ue1_height,ue1_direction,ue1_connected_bs,ue1_los_probability,ue1_los_state,ue1_pathloss,ue1_shadow_fading,ue1_rsrp,ue1_prx,ue1_sinr,ue1_speed,ue1_handover,ue1_bs1_idx,ue1_bs1_rsrp,ue1_bs2_idx,ue1_bs2_rsrp,ue1_bs3_idx,ue1_bs3_rsrp,ue1_bs4_idx,ue1_bs4_rsrp,ue1_bs5_idx,ue1_bs5_rsrp,ue1_bs6_idx,ue1_bs6_rsrp,ue2_x,ue2_y,ue2_height,ue2_direction,ue2_connected_bs,ue2_los_probability,ue2_los_state,ue2_pathloss,ue2_shadow_fading,ue2_rsrp,ue2_prx,ue2_sinr,ue2_speed,ue2_handover,ue2_bs1_idx,ue2_bs1_rsrp,ue2_bs2_idx,ue2_bs2_rsrp,ue2_bs3_idx,ue2_bs3_rsrp,ue2_bs4_idx,ue2_bs4_rsrp,ue2_bs5_idx,ue2_bs5_rsrp,ue2_bs6_idx,ue2_bs6_rsrp,ue3_x,ue3_y,ue3_height,ue3_direction,ue3_connected_bs,ue3_los_probability,ue3_los_state,ue3_pathloss,ue3_shadow_fading,ue3_rsrp,ue3_prx,ue3_sinr,ue3_speed,ue3_handover,ue3_bs1_idx,ue3_bs1_rsrp,ue3_bs2_idx,ue3_bs2_rsrp,ue3_bs3_idx,ue3_bs3_rsrp,ue3_bs4_idx,ue3_bs4_rsrp,ue3_bs5_idx,ue3_bs5_rsrp,ue3_bs6_idx,ue3_bs6_rsrp,ue4_x,ue4_y,ue4_height,ue4_direction,ue4_connected_bs,ue4_los_probability,ue4_los_state,ue4_pathloss,ue4_shadow_fading,ue4_rsrp,ue4_prx,ue4_sinr,ue4_speed,ue4_handover,ue4_bs1_idx,ue4_bs1_rsrp,ue4_bs2_idx,ue4_bs2_rsrp,ue4_bs3_idx,ue4_bs3_rsrp,ue4_bs4_idx,ue4_bs4_rsrp,ue4_bs5_idx,ue4_bs5_rsrp,ue4_bs6_idx,ue4_bs6_rsrp
181,7200.00,4788.18,1.50,3,54,0.10,NLOS,111.71,12.12,-103.61,-75.83,4.06,33.51,0,60,-108.76,62,-110.02,42,-112.46,41,-117.49,56,-119.99,55,-120.13,7800.00,3368.37,1.50,3,60,0.02,LOS,104.85,-3.44,-81.19,-53.41,7.91,52.00,0,59,-89.14,52,-110.50,53,-112.96,58,-114.29,66,-115.35,65,-115.95,3800.00,6241.61,1.50,1,22,0.01,NLOS,140.96,-15.28,-105.46,-77.68,3.13,28.05,0,23,-109.82,30,-110.17,31,-110.97,24,-111.09,42,-113.43,37,-114.50,6200.00,6154.03,1.50,1,49,0.04,NLOS,121.94,1.14,-102.86,-75.08,0.36,36.73,0,48,-108.54,50,-108.99,42,-110.00,43,-111.06,51,-117.58,56,-117.92,4600.00,3826.28,1.50,3,34,0.04,LOS,97.05,1.29,-78.11,-50.33,14.02,50.53,0,27,-92.49,28,-105.79,33,-108.50,35,-112.92,26,-117.89,40,-118.43
182,7200.00,4778.87,1.50,3,54,0.11,NLOS,111.02,12.12,-102.93,-75.15,4.68,33.51,0,60,-108.66,62,-110.11,42,-112.50,41,-117.48,56,-120.09,55,-120.37,7800.00,3353.92,1.50,3,60,0.02,LOS,105.15,-3.44,-81.50,-53.72,7.15,52.00,0,59,-88.67,52,-110.28,53,-113.16,58,-114.04,66,-115.43,65,-115.85,3800.00,6249.40,1.50,1,23,0.04,NLOS,124.60,-9.20,-95.19,-67.40,6.97,28.05,1,24,-105.11,30,-106.59,31,-111.19,16,-114.64,17,-116.95,29,-117.27,6200.00,6164.24,1.50,1,49,0.04,NLOS,122.22,1.14,-103.15,-75.37,0.07,36.73,0,48,-108.68,50,-108.76,42,-110.17,43,-110.95,51,-117.46,56,-117.90,4600.00,3812.24,1.50,3,34,0.04,LOS,97.34,1.29,-78.41,-50.63,13.54,50.53,0,27,-92.28,28,-106.05,33,-108.22,35,-113.10,26,-117.68,40,-118.41
183,7200.00,4769.57,1.50,3,54,0.12,NLOS,110.31,1.41,-91.50,-63.72,11.04,33.51,0,47,-105.68,55,-108.20,61,-113.94,53,-113.98,48,-114.05,46,-118.97,7800.00,3339.48,1.50,3,60,0.02,LOS,105.45,-1.41,-83.82,-56.04,0.46,52.00,0,59,-84.30,52,-106.25,65,-107.33,53,-111.46,66,-113.28,58,-113.76,3800.00,6257.20,1.50,1,23,0.04,NLOS,124.82,-9.20,-95.40,-67.62,6.65,28.05,0,24,-104.91,30,-106.56,31,-111.08,16,-114.70,17,-116.94,29,-117.39,6200.00,6174.44,1.50,1,49,0.04,NLOS,122.51,-4.08,-98.22,-70.44,1.31,36.73,0,43,-100.46,50,-108.24,44,-112.98,36,-114.32,55,-115.67,42,-117.23,4600.00,3798.21,1.50,3,34,0.03,LOS,97.64,-1.26,-76.17,-48.38,22.21,50.53,0,27,-99.30,26,-106.73,28,-110.28,33,-110.83,35,-111.00,21,-115.88
184,7200.00,4760.26,1.50,3,54,0.13,NLOS,109.57,1.41,-90.76,-62.98,11.78,33.51,0,47,-105.57,55,-108.43,53,-113.83,61,-113.99,48,-114.12,46,-118.88,7800.00,3325.04,1.50,3,60,0.02,LOS,105.75,-1.41,-84.12,-56.33,-0.18,52.00,0,59,-83.95,52,-106.02,65,-107.22,53,-111.67,66,-113.37,58,-113.51,3800.00,6264.99,1.50,1,23,0.04,NLOS,125.03,-9.20,-95.61,-67.83,6.33,28.05,0,24,-104.71,30,-106.53,31,-110.96,16,-114.77,17,-116.94,29,-117.52,6200.00,6184.64,1.50,1,49,0.04,NLOS,122.80,-4.08,-98.50,-70.72,0.92,36.73,0,43,-100.37,50,-107.99,44,-112.84,36,-114.36,55,-115.75,42,-117.40,4600.00,3784.17,1.50,3,34,0.03,LOS,97.94,-1.26,-76.47,-48.68,21.79,50.53,0,27,-99.14,26,-106.51,28,-110.54,33,-110.54,35,-111.18,21,-115.94
185,7200.00,4750.95,1.50,3,54,0.14,NLOS,108.80,1.41,-89.99,-62.21,12.55,33.51,0,47,-105.46,55,-108.67,53,-113.68,61,-114.05,48,-114.19,46,-118.79,7800.00,3310.59,1.50,3,60,0.02,LOS,106.04,1.42,-87.24,-59.46,-1.42,52.00,0,59,-85.84,52,-100.44,58,-106.84,54,-111.99,53,-113.28,65,-113.98,3800.00,6272.78,1.50,1,23,0.04,NLOS,125.24,-9.20,-95.82,-68.04,6.01,28.05,0,24,-104.51,30,-106.51,31,-110.84,16,-114.83,17,-116.94,29,-117.64,6200.00,6194.84,1.50,1,49,0.04,NLOS,123.09,-4.08,-98.79,-71.01,0.53,36.73,0,43,-100.28,50,-107.75,44,-112.69,36,-114.40,55,-115.82,42,-117.57,4600.00,3770.13,1.50,3,34,0.03,LOS,98.24,3.93,-81.96,-54.18,15.24,50.53,0,27,-97.54,28,-112.51,35,-113.14,20,-116.68,19,-117.01,33,-118.36
186,7200.00,4741.64,1.50,3,54,0.15,NLOS,107.99,4.67,-92.44,-64.66,10.89,33.51,0,48,-106.48,60,-109.33,47,-113.07,55,-114.42,61,-115.46,41,-118.73,7800.00,3300.00,1.50,0,60,0.02,LOS,106.25,1.42,-87.45,-59.67,-1.78,0.00,0,59,-85.68,52,-100.28,58,-106.65,54,-112.11,53,-113.44,65,-113.91,3800.00,6280.57,1.50,1,23,0.04,NLOS,125.45,-7.73,-97.50,-69.72,6.09,28.05,0,30,-106.34,24,-108.53,25,-113.21,29,-114.45,36,-114.95,37,-118.72,6200.00,6205.05,1.50,1,43,0.04,NLOS,123.63,-12.01,-91.41,-63.63,7.63,36.73,1,49,-99.52,50,-109.64,55,-115.59,51,-118.47,27,-119.21,69,-120.12,4600.00,3756.10,1.50,3,34,0.03,LOS,98.55,3.93,-82.26,-54.48,14.84,50.53,0,27,-97.42,28,-112.76,35,-113.31,20,-116.60,19,-116.90,33,-118.07
187,7200.00,4732.33,1.50,3,54,0.16,NLOS,107.15,4.67,-91.60,-63.82,11.74,33.51,0,48,-106.55,60,-109.24,47,-112.95,55,-114.65,61,-115.52,41,-118.72,7800.00,3300.00,1.50,0,60,0.02,LOS,106.25,1.42,-87.45,-59.67,-1.78,0.00,0,59,-85.68,52,-100.28,58,-106.65,54,-112.11,53,-113.44,65,-113.91,3800.00,6288.37,1.50,1,23,0.04,NLOS,125.66,-7.73,-97.71,-69.93,5.82,28.05,0,30,-106.33,24,-108.33,25,-113.12,29,-114.58,36,-114.99,37,-118.69,6200.00,6215.25,1.50,1,43,0.04,NLOS,123.56,-12.01,-91.34,-63.55,7.93,36.73,0,49,-99.81,50,-109.40,55,-115.67,51,-118.35,27,-119.26,69,-120.12,4600.00,3742.06,1.50,3,34,0.03,LOS,98.85,-4.15,-74.48,-46.70,27.26,50.53,0,33,-102.81,27,-109.85,21,-113.81,14,-115.24,32,-115.82,40,-116.78
188,7200.00,4723.03,1.50,3,54,0.18,NLOS,106.27,4.67,-90.72,-62.94,12.64,33.51,0,48,-106.63,60,-109.14,47,-112.84,55,-114.87,61,-115.58,41,-118.70,7800.00,3300.00,1.50,0,60,0.02,LOS,106.25,1.42,-87.45,-59.67,-1.78,0.00,0,59,-85.68,52,-100.28,58,-106.65,54,-112.11,53,-113.44,65,-113.91,3800.00,6296.16,1.50,1,23,0.03,NLOS,125.86,-7.73,-97.92,-70.14,5.55,28.05,0,30,-106.33,24,-108.12,25,-113.02,29,-114.70,36,-115.02,37,-118.65,6200.00,6225.45,1.50,1,43,0.04,NLOS,123.49,-12.01,-91.27,-63.49,8.22,36.73,0,49,-100.09,50,-109.14,55,-115.75,51,-118.23,27,-119.30,69,-120.12,4600.00,3728.02,1.50,3,34,0.03,LOS,99.15,-4.15,-74.78,-47.00,26.72,50.53,0,33,-102.52,27,-109.79,21,-113.88,14,-115.24,32,-115.66,40,-116.77
189,7200.00,4713.72,1.50,3,54,0.19,NLOS,105.35,-0.49,-84.65,-56.87,17.88,33.51,0,61,-104.08,55,-111.29,48,-112.76,60,-118.75,47,-119.14,41,-119.98,7800.00,3300.00,1.50,0,60,0.02,LOS,106.25,1.42,-87.45,-59.67,-1.78,0.00,0,59,-85.68,52,-100.28,58,-106.65,54,-112.11,53,-113.44,65,-113.91,3800.00,6296.05,1.50,3,23,0.03,NLOS,125.86,-7.73,-97.92,-70.13,5.56,28.05,0,30,-106.33,24,-108.13,25,-113.02,29,-114.69,36,-115.02,37,-118.65,6200.00,6235.66,1.50,1,43,0.04,NLOS,123.44,-3.95,-99.27,-71.48,-2.54,36.73,0,50,-99.69,42,-102.03,49,-104.35,48,-109.28,62,-111.56,36,-113.89,4600.00,3713.99,1.50,3,34,0.03,LOS,99.46,-6.73,-72.51,-44.73,27.29,50.53,0,27,-100.89,35,-110.01,40,-111.65,32,-112.11,33,-114.33,39,-114.93
190,7200.00,4704.41,1.50,3,54,0.21,NLOS,104.39,-0.49,-83.68,-55.90,18.92,33.51,0,61,-104.14,55,-111.50,48,-112.84,60,-118.65,47,-119.03,41,-119.97,7800.00,3300.00,1.50,0,60,0.02,LOS,106.25,1.42,-87.45,-59.67,-1.78,0.00,0,59,-85.68,52,-100.28,58,-106.65,54,-112.11,53,-113.44,65,-113.91,3800.00,6288.25,1.50,3,23,0.04,NLOS,125.65,-7.73,-97.71,-69.93,5.82,28.05,0,30,-106.33,24,-108.33,25,-113.12,29,-114.57,36,-114.99,37,-118.69,6200.00,6245.86,1.50,1,43,0.04,NLOS,123.39,-3.95,-99.22,-71.44,-2.53,36.73,0,50,-99.44,42,-102.19,49,-104.63,48,-109.41,62,-111.57,36,-113.93,4599.95,3700.00,1.50,2,34,0.03,LOS,99.76,-6.73,-72.81,-45.03,26.99,50.53,0,27,-100.87,35,-110.18,40,-111.65,32,-111.95,33,-114.04,26,-114.75
191,7195.10,4700.00,1.50,2,54,0.21,NLOS,104.12,-0.49,-83.41,-55.63,19.28,33.51,0,61,-104.26,55,-111.61,48,-112.78,60,-118.68,47,-118.91,41,-119.91,7800.00,3300.00,1.50,0,60,0.02,LOS,106.25,1.42,-87.45,-59.67,-1.78,0.00,0,59,-85.68,52,-100.28,58,-106.65,54,-112.11,53,-113.44,65,-113.91,3800.00,6280.46,1.50,3,23,0.04,NLOS,125.44,-6.91,-98.31,-70.53,1.49,28.05,0,24,-102.53,30,-103.94,25,-111.41,29,-112.06,38,-114.15,43,-117.43,6200.00,6256.06,1.50,1,43,0.04,NLOS,123.35,-3.95,-99.18,-71.39,-2.55,36.73,0,50,-99.18,42,-102.36,49,-104.91,48,-109.54,62,-111.59,36,-113.98,4585.91,3700.00,1.50,2,34,0.03,LOS,100.04,-5.51,-74.32,-46.54,22.89,50.53,0,33,-99.42,27,-101.33,26,-111.67,46,-112.53,54,-117.35,32,-119.77
192,7185.79,4700.00,1.50,2,54,0.21,NLOS,104.55,2.11,-86.44,-58.66,15.81,33.51,0,48,-106.48,55,-107.40,47,-110.86,61,-112.17,60,-116.13,67,-116.80,7800.00,3300.00,1.50,0,60,0.02,LOS,106.25,1.42,-87.45,-59.67,-1.78,0.00,0,59,-85.68,52,-100.28,58,-106.65,54,-112.11,53,-113.44,65,-113.91,3800.00,6272.67,1.50,3,23,0.04,NLOS,125.23,-6.91,-98.10,-70.32,1.80,28.05,0,24,-102.74,30,-103.95,25,-111.50,29,-111.94,38,-114.21,43,-117.43,6200.00,6266.27,1.50,1,43,0.04,NLOS,123.32,1.12,-104.21,-76.43,-1.46,36.73,0,49,-107.14,50,-107.31,56,-109.97,37,-111.07,44,-113.47,42,-118.33,4571.88,3700.00,1.50,2,34,0.03,LOS,100.32,-5.51,-74.60,-46.82,22.47,50.53,0,33,-99.69,27,-100.61,26,-111.58,46,-112.64,54,-117.43,32,-119.82
193,7176.49,4700.00,1.50,2,54,0.20,NLOS,105.02,2.11,-86.91,-59.13,15.27,33.51,0,48,-106.29,55,-107.42,47,-110.72,61,-112.34,60,-116.26,67,-116.90,7800.00,3300.00,1.50,0,60,0.02,LOS,106.25,1.42,-87.45,-59.67,-1.78,0.00,0,59,-85.68,52,-100.28,58,-106.65,54,-112.11,53,-113.44,65,-113.91,3800.00,6264.87,1.50,3,23,0.04,NLOS,125.02,-6.91,-97.89,-70.11,2.11,28.05,0,24,-102.94,30,-103.97,25,-111.60,29,-111.82,38,-114.26,43,-117.44,6200.00,6276.47,1.50,1,43,0.04,NLOS,123.29,1.12,-104.19,-76.41,-1.45,36.73,0,50,-107.05,49,-107.42,56,-109.97,37,-111.02,44,-113.32,42,-118.49,4557.84,3700.00,1.50,2,34,0.03,LOS,100.60,2.94,-83.33,-55.54,4.25,50.53,0,27,-87.65,26,-104.58,33,-105.85,20,-117.98,35,-118.63,28,-120.27
194,7167.18,4700.00,1.50,2,54,0.19,NLOS,105.53,2.11,-87.42,-59.64,14.70,33.51,0,48,-106.10,55,-107.45,47,-110.59,61,-112.51,60,-116.39,67,-117.00,7800.00,3300.00,1.50,0,60,0.02,LOS,106.25,1.42,-87.45,-59.67,-1.78,0.00,0,59,-85.68,52,-100.28,58,-106.65,54,-112.11,53,-113.44,65,-113.91,3800.00,6257.08,1.50,3,23,0.04,NLOS,124.81,-6.91,-97.68,-69.90,2.43,28.05,0,24,-103.14,30,-103.99,25,-111.69,29,-111.70,38,-114.32,43,-117.44,6200.00,6286.67,1.50,1,43,0.04,NLOS,123.28,1.12,-104.17,-76.39,-1.46,36.73,0,50,-106.78,49,-107.69,56,-109.97,37,-110.98,44,-113.16,42,-118.65,4543.80,3700.00,1.50,2,34,0.03,LOS,100.88,2.94,-83.61,-55.82,3.20,50.53,0,27,-86.86,26,-104.49,33,-106.12,20,-117.79,35,-118.68,28,-120.18
195,7157.87,4700.00,1.50,2,54,0.18,NLOS,106.06,-16.12,-69.72,-41.94,33.15,33.51,0,55,-104.02,47,-111.45,49,-112.55,61,-116.51,41,-118.46,56,-119.22,7800.00,3300.00,1.50,0,60,0.02,LOS,106.25,1.42,-87.45,-59.67,-1.78,0.00,0,59,-85.68,52,-100.28,58,-106.65,54,-112.11,53,-113.44,65,-113.91,3800.00,6249.29,1.50,3,23,0.04,NLOS,124.60,1.56,-105.94,-78.16,0.40,28.05,0,30,-109.14,35,-109.82,24,-111.38,18,-116.01,31,-118.01,29,-118.07,6200.00,6296.87,1.50,1,43,0.04,NLOS,123.27,-0.91,-102.15,-74.36,1.59,36.73,0,49,-107.28,48,-107.93,42,-109.81,37,-112.08,50,-113.41,51,-113.48,4529.76,3700.00,1.50,2,34,0.03,LOS,101.16,-3.04,-77.90,-50.12,23.53,50.53,0,27,-102.18,40,-114.61,22,-114.86,35,-115.01,9,-116.32,28,-117.07
196,7148.56,4700.00,1.50,2,54,0.17,NLOS,106.62,-16.12,-70.28,-42.49,32.60,33.51,0,55,-104.05,47,-111.31,49,-112.49,61,-116.68,41,-118.35,56,-119.23,7807.22,3300.00,1.50,0,60,0.02,LOS,106.21,1.42,-87.42,-59.63,-2.35,26.00,0,59,-85.08,52,-100.41,58,-106.62,54,-112.14,53,-113.58,65,-113.80,3800.00,6241.50,1.50,3,23,0.04,NLOS,124.39,1.56,-105.72,-77.94,0.68,28.05,0,30,-109.17,35,-109.76,24,-111.57,18,-116.08,29,-117.95,31,-118.13,6200.00,6307.08,1.50,1,43,0.04,NLOS,123.27,-0.91,-102.15,-74.37,1.70,36.73,0,49,-107.54,48,-108.06,42,-109.97,37,-112.04,50,-113.14,51,-113.36,4515.73,3700.00,1.50,2,34,0.03,LOS,101.44,-3.04,-78.18,-50.40,22.53,50.53,0,27,-101.31,22,-114.77,40,-114.80,35,-115.07,9,-116.25,28,-117.00
197,7139.25,4700.00,1.50,2,54,0.16,NLOS,107.19,-16.12,-70.84,-43.06,32.04,33.51,0,55,-104.08,47,-111.17,49,-112.43,61,-116.84,41,-118.24,48,-119.24,7821.67,3300.00,1.50,0,59,0.15,NLOS,107.95,-7.27,-80.46,-52.68,10.04,52.00,1,60,-90.65,65,-106.89,48,-113.88,52,-114.61,53,-115.04,46,-118.63,3800.00,6233.70,1.50,3,23,0.04,NLOS,124.17,1.56,-105.51,-77.73,0.97,28.05,0,30,-109.21,35,-109.71,24,-111.77,18,-116.14,29,-117.82,31,-118.24,6200.00,6317.28,1.50,1,43,0.04,NLOS,123.29,-0.91,-102.16,-74.38,1.79,36.73,0,49,-107.81,48,-108.19,42,-110.13,37,-111.99,50,-112.87,51,-113.23,4501.69,3700.00,1.50,2,34,0.03,LOS,101.72,-5.19,-76.31,-48.53,21.62,50.53,0,27,-98.36,33,-109.38,26,-109.67,39,-116.00,28,-116.90,22,-119.49
198,7129.95,4700.00,1.50,2,54,0.15,NLOS,107.76,-8.16,-79.39,-51.61,20.05,33.51,0,47,-102.58,48,-103.92,49,-108.25,55,-110.76,60,-111.20,41,-111.31,7836.11,3300.00,1.50,0,59,0.17,NLOS,106.59,-7.27,-79.10,-51.32,11.34,52.00,0,60,-90.59,65,-106.68,48,-113.95,52,-114.86,53,-115.32,58,-118.70,3800.00,6225.91,1.50,3,23,0.04,NLOS,123.95,1.56,-105.29,-77.51,1.25,28.05,0,30,-109.26,35,-109.65,24,-111.96,18,-116.20,29,-117.70,36,-118.27,6200.00,6327.48,1.50,1,43,0.04,NLOS,123.31,-1.56,-101.52,-73.74,0.00,36.73,0,44,-103.48,50,-108.58,56,-109.60,49,-112.43,36,-114.37,57,-115.25,4487.65,3700.00,1.50,2,34,0.03,LOS,102.00,-5.19,-76.59,-48.81,20.48,50.53,0,27,-97.40,26,-109.60,33,-109.65,39,-116.13,28,-116.83,14,-119.36
199,7120.64,4700.00,1.50,2,54,0.14,NLOS,108.35,-8.16,-79.97,-52.19,19.33,33.51,0,47,-102.44,48,-103.71,49,-108.20,55,-110.80,41,-111.20,60,-111.33,7850.55,3300.00,1.50,0,59,0.20,NLOS,105.12,-7.88,-77.02,-49.24,12.33,52.00,0,60,-90.28,58,-97.00,65,-109.39,52,-110.71,46,-111.21,53,-116.10,3800.00,6218.12,1.50,3,30,0.04,NLOS,123.54,3.33,-106.65,-78.87,-3.18,28.05,1,24,-108.31,29,-108.70,17,-110.33,23,-110.92,22,-114.03,36,-115.31,6200.00,6337.69,1.50,1,43,0.04,NLOS,123.33,-1.56,-101.55,-73.77,-0.16,36.73,0,44,-103.32,50,-108.31,56,-109.60,49,-112.69,36,-114.42,57,-115.17,4473.62,3700.00,1.50,2,34,0.03,LOS,102.27,3.61,-85.67,-57.89,10.10,50.53,0,27,-96.24,28,-108.38,33,-109.78,47,-115.66,39,-119.61,35,-119.94
200,7111.33,4700.00,1.50,2,54,0.14,NLOS,108.93,-8.16,-80.55,-52.77,18.62,33.51,0,47,-102.30,48,-103.51,49,-108.14,55,-110.84,41,-111.08,60,-111.46,7865.00,3300.00,1.50,0,59,0.23,NLOS,103.52,-7.88,-75.42,-47.64,13.88,52.00,0,60,-90.23,58,-96.95,65,-109.17,52,-110.96,46,-111.39,53,-116.38,3800.00,6210.32,1.50,3,30,0.04,NLOS,123.59,3.33,-106.71,-78.93,-3.25,28.05,0,24,-108.50,29,-108.57,17,-110.34,23,-110.71,22,-113.92,36,-115.28,6200.00,6347.89,1.50,1,43,0.04,NLOS,123.37,-1.56,-101.59,-73.81,-0.34,36.73,0,44,-103.15,50,-108.03,56,-109.61,49,-112.95,36,-114.47,57,-115.09,4459.58,3700.00,1.50,2,34,0.03,LOS,102.55,3.61,-85.94,-58.16,8.84,50.53,0,27,-95.15,28,-108.32,33,-110.05,47,-115.78,39,-119.73,35,-120.00
201,7102.02,4700.00,1.50,2,54,0.13,NLOS,109.51,12.21,-101.51,-73.73,2.48,33.51,0,48,-105.88,61,-112.76,55,-113.93,45,-115.79,47,-116.75,53,-117.65,7879.44,3300.00,1.50,0,59,0.26,NLOS,101.77,1.30,-82.85,-55.06,-1.21,52.00,0,60,-81.66,52,-107.88,65,-109.33,67,-111.63,66,-113.08,53,-114.37,3800.00,6202.53,1.50,3,30,0.04,NLOS,123.65,3.33,-106.77,-78.98,-3.32,28.05,0,29,-108.44,24,-108.69,17,-110.35,23,-110.49,22,-113.82,36,-115.25,6200.00,6358.09,1.50,1,50,0.04,NLOS,124.34,0.33,-104.46,-76.68,1.59,36.73,1,43,-109.00,62,-109.17,49,-110.78,37,-113.04,51,-117.11,54,-120.17,4445.54,3700.00,1.50,2,34,0.03,LOS,102.82,8.69,-91.29,-63.51,4.99,50.53,0,27,-96.63,26,-102.76,21,-107.58,33,-108.75,28,-114.73,14,-120.00
202,7092.71,4700.00,1.50,2,54,0.12,NLOS,110.10,12.21,-102.09,-74.31,1.78,33.51,0,48,-105.67,61,-112.91,55,-113.97,45,-115.78,47,-116.61,53,-117.67,7893.89,3300.00,1.50,0,59,0.31,NLOS,99.84,1.30,-80.92,-53.14,0.68,52.00,0,60,-81.62,52,-108.13,65,-109.11,67,-111.54,66,-112.84,53,-114.65,3800.00,6194.74,1.50,3,30,0.04,NLOS,123.71,3.33,-106.83,-79.05,-3.41,28.05,0,29,-108.31,24,-108.88,23,-110.27,17,-110.36,22,-113.72,36,-115.22,6200.00,6368.30,1.50,1,50,0.04,NLOS,124.06,0.33,-104.18,-76.40,1.97,36.73,0,43,-109.05,62,-109.20,49,-111.03,37,-113.00,51,-116.98,54,-120.24,4431.51,3700.00,1.50,2,34,0.03,LOS,103.09,8.69,-91.56,-63.78,3.57,50.53,0,27,-95.39,26,-102.71,21,-107.37,33,-109.02,28,-114.67,14,-119.86
203,7083.41,4700.00,1.50,2,54,0.12,NLOS,110.67,12.21,-102.66,-74.88,1.08,33.51,0,48,-105.46,61,-113.07,55,-114.02,45,-115.76,47,-116.47,53,-117.70,7908.33,3300.00,1.50,0,59,0.36,NLOS,97.71,-1.22,-76.27,-48.48,4.73,52.00,0,60,-81.02,65,-109.65,66,-110.67,52,-111.01,58,-111.18,53,-111.71,3800.00,6186.95,1.50,3,24,0.03,NLOS,128.76,-10.59,-97.95,-70.17,8.75,28.05,1,30,-109.39,37,-114.14,36,-114.71,31,-114.96,23,-114.98,29,-115.06,6200.00,6378.50,1.50,1,50,0.04,NLOS,123.78,0.33,-103.89,-76.11,2.35,36.73,0,43,-109.11,62,-109.22,49,-111.28,37,-112.96,51,-116.85,54,-120.31,4417.47,3700.00,1.50,2,34,0.02,LOS,103.36,2.39,-85.53,-57.75,-1.30,50.53,0,27,-84.25,20,-108.18,15,-113.52,19,-113.56,33,-113.83,35,-114.15
204,7074.10,4700.00,1.50,2,54,0.11,NLOS,111.24,0.14,-91.16,-63.38,15.06,33.51,0,53,-111.03,55,-112.46,60,-112.75,48,-116.14,47,-117.33,56,-118.91,7922.77,3300.00,1.50,0,59,0.42,NLOS,95.33,-1.22,-73.89,-46.11,7.08,52.00,0,60,-80.99,65,-109.43,66,-110.43,58,-111.16,52,-111.26,53,-111.98,3800.00,6179.15,1.50,3,24,0.03,NLOS,128.94,-10.59,-98.14,-70.35,8.59,28.05,0,30,-109.46,37,-114.18,36,-114.69,23,-114.76,29,-114.93,31,-115.07,6200.00,6388.70,1.50,1,43,0.04,NLOS,123.60,-3.20,-100.18,-72.40,1.27,36.73,1,50,-105.75,49,-106.63,44,-108.09,36,-113.40,51,-114.51,28,-116.19,4403.43,3700.00,1.50,2,27,0.19,NLOS,105.18,-2.17,-82.79,-55.01,2.96,50.53,1,34,-85.80,20,-107.96,15,-113.41,19,-113.48,21,-113.98,33,-114.09
205,7064.79,4700.00,1.50,2,54,0.10,NLOS,111.80,0.14,-91.72,-63.94,14.51,33.51,0,53,-111.05,55,-112.51,60,-112.87,48,-115.92,47,-117.19,56,-118.92,7937.22,3300.00,1.50,0,59,0.50,NLOS,92.68,3.58,-76.04,-48.26,2.84,52.00,0,60,-78.90,53,-102.82,67,-113.03,58,-114.51,45,-117.20,66,-118.97,3800.00,6171.36,1.50,3,24,0.03,NLOS,129.13,-10.59,-98.32,-70.54,8.43,28.05,0,30,-109.53,37,-114.23,23,-114.54,36,-114.66,29,-114.80,31,-115.18,6200.00,6398.90,1.50,1,43,0.04,NLOS,123.68,-3.20,-100.26,-72.48,1.13,36.73,0,50,-105.46,49,-106.88,44,-107.92,36,-113.46,51,-114.38,28,-116.23,4400.00,3700.00,1.50,0,27,0.20,NLOS,104.81,-2.17,-82.42,-54.64,3.40,0.00,0,34,-85.87,20,-107.91,15,-113.38,19,-113.46,21,-113.92,33,-114.15
206,7055.48,4700.00,1.50,2,54,0.10,NLOS,112.35,0.14,-92.27,-64.49,13.97,33.51,0,53,-111.08,55,-112.57,60,-113.00,48,-115.70,47,-117.05,56,-118.93,7951.66,3300.00,1.50,0,59,0.59,NLOS,89.77,3.58,-73.12,-45.34,5.73,52.00,0,60,-78.88,53,-103.09,67,-112.94,58,-114.49,45,-117.32,66,-118.73,3800.00,6163.57,1.50,3,24,0.03,NLOS,129.31,-10.59,-98.50,-70.72,8.27,28.05,0,30,-109.61,37,-114.27,23,-114.32,36,-114.63,29,-114.67,31,-115.29,6200.00,6409.11,1.50,1,43,0.04,NLOS,123.76,-3.20,-100.34,-72.56,0.96,36.73,0,50,-105.18,49,-107.13,44,-107.75,36,-113.51,51,-114.24,28,-116.27,4400.00,3700.00,1.50,0,27,0.20,NLOS,104.81,-2.17,-82.42,-54.64,3.40,0.00,0,34,-85.87,20,-107.91,15,-113.38,19,-113.46,21,-113.92,33,-114.15
