Step,ue0_x,ue0_y,ue0_height,ue0_direction,ue0_connected_bs,ue0_los_probability,ue0_los_state,ue0_pathloss,ue0_shadow_fading,ue0_rsrp,ue0_prx,ue0_sinr,ue0_speed,ue0_handover,ue0_bs1_idx,ue0_bs1_rsrp,ue0_bs2_idx,ue0_bs2_rsrp,ue0_bs3_idx,ue0_bs3_rsrp,ue0_bs4_idx,ue0_bs4_rsrp,ue0_bs5_idx,ue0_bs5_rsrp,ue0_bs6_idx,ue0_bs6_rsrp
111,2383.00,4167.12,15.00,3,1,0.07,NLOS,112.48,1.57,-93.83,-66.05,0.45,34.23,0,5,-99.14,10,-99.77,6,-101.47,2,-102.47,11,-103.37,9,-103.45
112,2383.00,4157.62,15.00,3,1,0.07,NLOS,112.45,-7.93,-84.30,-56.52,7.69,34.23,0,6,-93.74,5,-97.87,15,-101.86,7,-105.89,2,-109.42,8,-110.19
113,2383.00,4148.11,15.00,3,1,0.07,NLOS,112.43,-7.93,-84.28,-56.50,7.81,34.23,0,6,-93.96,5,-97.65,15,-101.88,7,-106.00,2,-109.58,8,-110.26
114,2383.00,4138.60,15.00,3,1,0.07,NLOS,112.42,-7.93,-84.27,-56.49,7.90,34.23,0,6,-94.17,5,-97.44,15,-101.90,7,-106.12,2,-109.73,8,-110.33
115,2387.40,4133.50,15.00,0,1,0.07,NLOS,112.61,0.69,-93.09,-65.31,0.60,34.23,0,6,-95.95,5,-98.25,15,-110.37,7,-110.56,2,-111.87,10,-112.53
116,2396.91,4133.50,15.00,0,1,0.07,NLOS,113.02,0.69,-93.50,-65.72,0.01,34.23,0,6,-95.77,5,-98.07,15,-110.28,7,-110.53,2,-111.94,10,-112.39
117,2406.42,4133.50,15.00,0,1,0.07,NLOS,113.42,0.69,-93.90,-66.12,-0.56,34.23,0,6,-95.59,5,-97.89,15,-110.20,7,-110.50,2,-112.01,10,-112.24
118,2415.93,4133.50,15.00,0,6,0.05,NLOS,118.47,-8.89,-89.36,-61.58,3.11,34.23,1,5,-94.20,1,-98.58,10,-104.38,18,-107.67,15,-111.14,0,-112.19
119,2425.43,4133.50,15.00,0,6,0.05,NLOS,118.29,-8.89,-89.18,-61.40,3.24,34.23,0,5,-94.02,1,-98.96,10,-104.23,18,-107.61,15,-111.05,0,-112.27
120,2434.94,4133.50,15.00,0,6,0.05,NLOS,118.12,-8.89,-89.01,-61.22,3.36,34.23,0,5,-93.84,1,-99.34,10,-104.08,18,-107.56,15,-110.97,0,-112.34
121,2444.45,4133.50,15.00,0,6,0.05,NLOS,117.94,-2.10,-95.62,-67.84,-2.67,34.23,0,1,-95.39,5,-96.92,15,-106.35,0,-109.84,7,-111.43,2,-112.24
122,2453.95,4133.50,15.00,0,6,0.05,NLOS,117.77,-2.10,-95.45,-67.67,-2.37,34.23,0,1,-95.75,5,-96.75,15,-106.26,0,-109.91,7,-111.40,2,-112.32
123,2463.46,4133.50,15.00,0,6,0.05,NLOS,117.59,-2.10,-95.28,-67.50,-2.09,34.23,0,1,-96.10,5,-96.58,15,-106.18,0,-109.99,7,-111.37,2,-112.39
124,2472.97,4133.50,15.00,0,0,0.02,NLOS,128.47,-5.55,-102.70,-74.92,-4.20,34.23,1,5,-103.20,1,-103.65,6,-107.42,2,-107.57,7,-109.64,9,-110.67
